#,role_id,recency,frequency,monetary
7911,35300000004019,51,1,30
7912,35300000004098,51,1,6
7913,35300000004446,51,1,30
7914,35300000005353,43,5,492
7915,35300000005529,49,1,30
7916,35300000006417,42,1,6
7917,35300000006444,47,1,648
7918,35300000006596,47,1,6
7919,35300000006958,4,16,385
7920,35300000007460,44,1,30
7921,35300000007629,45,1,648
7922,35300000007682,45,1,648
7923,35300000008724,41,1,6
7924,35300000008759,41,1,6
7925,35300000008770,42,2,204
7926,35300000010016,33,1,510
7927,35300000010021,33,1,510
7928,35300000011008,18,1,510
7929,35300000012002,4,1,510
7930,35400000000030,34,1,6
7931,35400000000070,35,2,31
7932,35400000000121,40,2,36
7933,35400000000140,40,1,30
7934,35400000000141,39,7,686
7935,35400000000146,37,5,1096
7936,35400000000151,39,1,510
7937,35400000000236,34,10,238
7938,35400000000346,33,10,363
7939,35400000000762,40,1,6
7940,35400000000788,17,3,17
7941,35400000000881,40,1,6
7942,35400000000985,40,1,6
7943,35400000001013,26,1,6
7944,35400000001040,40,1,6
7945,35400000001147,2,3,66
7946,35400000001623,39,1,6
7947,35400000001633,39,1,6
7948,35400000001950,2,19,656
7949,35400000002180,28,2,12
7950,35400000002206,38,1,98
7951,35400000002209,32,5,170
7952,35400000002279,36,10,398
7953,35400000002684,37,3,703
7954,35400000002868,3,16,174
7955,35400000002903,37,1,6
7956,35400000003083,37,1,510
7957,35400000003481,36,1,6
7958,35400000003909,35,4,24
7959,35400000004016,27,10,744
7960,35400000004022,35,1,510
7961,35400000004178,35,1,6
7962,35400000005990,18,16,120
7963,35400000005996,27,2,36
7964,35400000006764,30,1,6
7965,35400000007746,14,9,959
7966,35400000007839,28,5,408
7967,35400000007978,3,41,1322
7968,35400000009025,14,1,510
7969,35400000010001,1,1,510
7970,35500000000016,21,10,874
7971,35500000000020,21,22,326
7972,35500000000032,22,5,194
7973,35500000000052,11,23,1401
7974,35500000000054,0,38,2533
7975,35500000000076,26,1,6
7976,35500000000077,5,6,60
7977,35500000000081,26,1,6
7978,35500000000086,26,1,6
7979,35500000000109,17,16,316
7980,35500000000130,16,3,17
7981,35500000000158,24,1,6
7982,35500000000174,5,1,6
7983,35500000000212,26,1,6
7984,35500000000707,0,186,15068
7985,35500000000873,25,1,6
7986,35500000000880,26,1,6
7987,35500000001238,26,1,6
7988,35500000001259,26,1,30
7989,35500000001919,0,96,10411
7990,35500000002840,9,15,168
7991,35500000002843,22,1,6
7992,35500000002974,24,1,6
7993,35500000003188,23,1,6
7994,35500000003302,0,11,328
7995,35500000003631,23,1,6
7996,35500000003865,22,1,6
7997,35500000004511,21,1,510
7998,35500000004521,21,1,6
7999,35500000004524,4,3,42
8000,35500000004563,21,1,6
8001,35500000004753,3,13,198
8002,35500000004757,20,1,6
8003,35500000004892,20,1,6
8004,35500000005518,18,2,770
8005,35500000006029,8,1,510
8006,35600000000002,0,35,6951
8007,35600000000008,12,17,324
8008,35600000000028,16,4,525
8009,35600000000084,15,1,6
8010,35600000000110,9,10,108
8011,35600000000118,8,4,1298
8012,35600000000132,19,1,6
8013,35600000000165,19,1,30
8014,35600000000229,19,1,6
8015,35600000000235,1,2,31
8016,35600000000244,19,1,6
8017,35600000000246,4,10,286
8018,35600000000250,19,1,25
8019,35600000000271,2,3,104
8020,35600000000276,19,1,6
8021,35600000000294,16,2,36
8022,35600000000316,13,1,510
8023,35600000000328,4,1,12
8024,35600000000448,19,1,6
8025,35600000000623,19,2,36
8026,35600000000634,19,1,6
8027,35600000000651,13,2,36
8028,35600000000673,19,1,6
8029,35600000000778,19,1,6
8030,35600000000781,19,5,214
8031,35600000001113,16,1,6
8032,35600000001171,7,6,2560
8033,35600000001263,16,4,122
8034,35600000001694,15,2,266
8035,35600000001779,6,5,146
8036,35600000002074,9,15,457
8037,35600000002416,12,13,174
8038,35600000002444,19,2,31
8039,35600000002512,19,1,30
8040,35600000002543,15,1,30
8041,35600000002677,19,1,6
8042,35600000002770,0,40,5113
8043,35600000003292,18,2,18
8044,35600000003412,18,1,6
8045,35600000003445,18,1,6
8046,35600000003534,4,7,874
8047,35600000003928,18,1,510
8048,35600000004130,18,1,510
8049,35600000004135,18,1,6
8050,35600000004392,16,1,6
8051,35600000004600,1,9,102
8052,35600000004784,15,1,6
8053,35600000004928,17,1,510
8054,35600000005058,0,10,878
8055,35600000005072,15,1,6
8056,35600000005463,17,1,6
8057,35600000005882,4,4,164
8058,35600000006166,16,1,6
8059,35600000006330,15,1,510
8060,35600000006656,6,1,510
8061,35600000006701,12,6,363
8062,35600000006797,13,1,30
8063,35600000006819,15,1,510
8064,35600000006826,15,1,510
8065,35600000007077,14,1,6
8066,35600000007641,0,31,2920
8067,35600000007785,1,10,84
8068,35600000008042,14,1,510
8069,35600000008716,7,2,12
8070,35600000009325,13,1,510
8071,35600000009567,11,1,510
8072,35600000009604,8,1,510
8073,35600000009637,1,1,510
8074,35600000009693,9,1,510
8075,35600000009711,9,1,510
8076,35600000009744,8,1,510
8077,35600000009756,8,1,510
8078,35600000009757,8,1,510
8079,35600000009824,6,1,6
8080,35600000009845,6,1,510
8081,35600000009849,6,1,510
8082,35600000009852,6,1,510
8083,35600000009866,6,1,510
8084,35600000009874,6,1,510
8085,35600000009929,6,1,510
8086,35600000009931,6,1,510
8087,35600000010015,4,1,510
8088,35600000010017,4,1,510
8089,35600000010073,1,1,510
8090,35600000010088,1,1,510
8091,35600000010132,0,1,510
8092,35700000000001,12,1,6
8093,35700000000012,2,4,744
8094,35700000000053,11,2,516
8095,35700000000072,12,1,6
8096,35700000000074,7,6,922
8097,35700000000078,12,1,6
8098,35700000000079,12,2,36
8099,35700000000099,11,5,170
8100,35700000000232,3,25,6310
8101,35700000000252,12,1,6
8102,35700000000291,11,4,936
8103,35700000000305,11,6,758
8104,35700000000351,7,2,12
8105,35700000000364,0,3,56
8106,35700000000380,11,1,198
8107,35700000000398,12,1,6
8108,35700000000446,12,1,6
8109,35700000000650,12,1,5
8110,35700000000741,8,3,42
8111,35700000000819,0,13,886
8112,35700000000840,10,3,110
8113,35700000000866,3,6,1365
8114,35700000000897,3,22,1615
8115,35700000000904,9,2,12
8116,35700000000949,7,1,510
8117,35700000001021,7,1,510
8118,35700000001114,10,1,6
8119,35700000001152,12,1,6
8120,35700000001343,12,1,6
8121,35700000001445,0,14,2554
8122,35700000001550,4,1,6
8123,35700000001739,8,4,24
8124,35700000001771,10,1,510
8125,35700000001780,11,1,510
8126,35700000001909,12,1,510
8127,35700000002003,12,1,6
8128,35700000002099,12,1,6
8129,35700000003832,12,1,6
8130,35700000004077,11,1,6
8131,35700000004084,11,1,160
8132,35700000004114,11,1,6
8133,35700000004201,11,1,6
8134,35700000004273,11,1,6
8135,35700000004513,10,1,6
8136,35700000004515,0,41,8876
8137,35700000004636,11,1,510
8138,35700000004642,11,1,510
8139,35700000004644,11,1,510
8140,35700000004648,11,1,6
8141,35700000005022,11,3,48
8142,35700000005476,10,1,6
8143,35700000005509,11,1,6
8144,35700000005588,11,1,30
8145,35700000005707,6,2,128
8146,35700000005809,11,1,6
8147,35700000006215,8,1,6
8148,35700000006507,10,1,6
8149,35700000006542,9,3,42
8150,35700000006692,5,22,1436
8151,35700000006752,10,1,30
8152,35700000006766,0,2,770
8153,35700000006913,10,1,510
8154,35700000007266,9,1,6
8155,35700000007310,10,1,510
8156,35700000007347,9,1,6
8157,35700000007379,0,14,1212
8158,35700000007434,8,1,510
8159,35700000007439,6,1,510
8160,35700000007456,10,1,6
8161,35700000007478,10,1,6
8162,35700000007490,1,31,3255
8163,35700000007543,9,1,510
8164,35700000007738,9,1,6
8165,35700000008038,9,1,6
8166,35700000008426,3,5,78
8167,35700000008670,9,1,510
8168,35700000008698,9,1,6
8169,35700000008798,8,1,510
8170,35700000008803,8,1,510
8171,35700000009099,8,1,510
8172,35700000009473,0,1,6
8173,35700000009873,7,1,6
8174,35700000010014,7,1,510
8175,35700000010015,7,1,510
8176,35700000010161,7,1,510
8177,35700000010312,7,1,510
8178,35700000010316,7,1,510
8179,35700000010418,6,1,6
8180,35700000010426,7,1,510
8181,35700000010609,1,4,47
8182,35700000010748,7,1,510
8183,35700000010751,7,1,510
8184,35700000010757,6,1,510
8185,35700000010780,7,1,6
8186,35700000010891,6,1,6
8187,35700000010964,6,1,6
8188,35700000011108,6,1,510
8189,35700000011412,6,1,510
8190,35700000011416,6,1,510
8191,35700000011528,6,1,510
8192,35700000011748,6,1,510
8193,35700000011765,5,1,510
8194,35700000012079,4,1,510
8195,35700000012081,4,1,510
8196,35700000012134,2,1,510
8197,35700000012135,2,1,510
8198,35700000012180,0,1,510
8199,35800000000007,5,1,6
8200,35800000000029,0,6,344
8201,35800000000056,3,3,776
8202,35800000000130,5,1,6
8203,35800000000143,5,1,6
8204,35800000000167,5,2,166
8205,35800000000382,4,3,110
8206,35800000000396,5,1,648
8207,35800000000649,5,1,6
8208,35800000000774,1,7,1388
8209,35800000000953,2,2,98
8210,35800000001218,0,21,2428
8211,35800000001262,4,2,36
8212,35800000001586,4,3,246
8213,35800000001691,0,5,30
8214,35800000001751,4,1,6
8215,35800000001793,4,1,6
8216,35800000001801,4,1,6
8217,35800000002225,4,1,6
8218,35800000002552,3,1,6
8219,35800000002640,3,1,6
8220,35800000002802,3,1,6
8221,35800000003124,1,1,6
8222,35800000003321,1,2,36
8223,35800000003462,2,1,12
8224,35800000004045,1,2,228
8225,888800000001502,25,3,210
8226,20200000000588,0,6,496
8227,20200000000744,13,2,515
8228,20200000000784,16,2,30
8229,20200000000978,11,1,510
8230,20200000002417,34,1,6
8231,20200000003335,17,1,6
8232,20200000003979,6,2,670
8233,20200000007082,5,2,11
8234,20200000007485,3,1,510
8235,20200000011084,16,2,535
8236,20200000012132,2,2,104
8237,20200000012565,16,3,868
8238,20200000017762,20,1,260
8239,20200000020011,19,2,36
8240,20200000020982,4,2,166
8241,20200000032834,33,1,260
8242,20200000035885,0,5,346
8243,20200000059883,8,3,675
8244,20200000063110,20,3,776
8245,20200000069036,49,1,328
8246,20200000072237,11,1,510
8247,20200000072871,0,4,782
8248,20200000075135,10,1,25
8249,20200000075690,7,1,6
8250,20200000092871,11,5,194
8251,20200000096891,19,1,6
8252,20200000106496,10,1,5
8253,20200000106985,5,2,60
8254,20200000111770,26,1,6
8255,20200000112971,55,1,648
8256,20200000118792,5,2,12
8257,20200000131411,3,3,16
8258,20200000135353,49,2,976
8259,20200000147207,34,1,510
8260,20200000152440,60,1,98
8261,20200000161278,14,1,510
8262,20200000167324,37,1,510
8263,20200000174861,5,7,885
8264,20200000176563,8,1,6
8265,20200000179583,0,8,372
8266,20200000201370,0,1,510
8267,20200000203011,33,1,510
8268,20200000207046,33,1,510
8269,20200000208217,9,1,510
8270,20200000209198,2,2,770
8271,20200000209524,2,2,770
8272,20200000209556,1,1,260
8273,20200000209568,10,1,510
8274,20200000209573,10,1,510
8275,20200000209576,7,1,510
8276,20200000209577,10,1,510
8277,20200000209583,10,1,510
8278,20200000209584,2,2,770
8279,20200000209627,12,1,510
8280,20200000209628,2,2,770
8281,20200000210166,12,1,510
8282,20200000210171,2,2,770
8283,20200000210174,13,1,510
8284,20200000210640,14,1,510
8285,20200000210641,18,1,510
8286,20200000211575,16,1,510
8287,20200000211576,16,1,510
8288,20200000211578,16,1,510
8289,20200000217538,20,1,510
8290,20200000217551,24,1,510
8291,20200000217563,24,1,510
8292,20200000218065,20,1,510
8293,20200000218068,20,1,510
8294,20200000219355,30,1,510
8295,20200000219513,31,1,510
8296,20200000219521,44,1,648
8297,20200000219558,47,1,648
8298,20200000219561,47,1,648
8299,20200000219574,50,1,648
8300,20200000219789,50,1,648
8301,20200000220509,52,1,648
8302,20200000220512,52,1,648
8303,20200000220620,53,1,648
8304,20200000221381,0,1,510
8305,20200000222538,48,1,648
8306,20200000223046,40,1,510
8307,20200000223108,33,1,510
8308,20200000223151,16,1,510
8309,20200000223307,40,1,510
8310,20200000230628,35,1,6
8311,20200000235515,15,2,110
8312,20200000236570,5,1,6
8313,20200000237027,17,1,510
8314,20200000240005,60,1,6
8315,20200000241075,32,2,18
8316,20200000244023,4,1,6
8317,20200000244052,2,1,648
8318,20300000001967,1,15,234
8319,20300000002085,1,2,515
8320,20300000011476,3,1,6
8321,20300000015029,26,2,12
8322,20300000021249,5,1,510
8323,20300000062564,40,1,198
8324,20300000065583,5,2,98
8325,20300000067167,1,2,770
8326,20300000068561,1,2,770
8327,20300000080556,2,2,770
8328,20300000083086,12,1,510
8329,20300000083648,40,1,648
8330,20300000083672,47,1,648
8331,20300000083676,50,1,648
8332,20300000084031,51,1,648
8333,20300000084048,54,1,648
8334,20300000084059,50,1,648
8335,20300000084105,2,2,770
8336,20300000084560,30,1,510
8337,20300000084570,44,1,648
8338,20300000085262,44,1,648
8339,20300000085263,47,1,648
8340,20300000085550,51,1,648
8341,20300000085570,44,1,648
8342,20300000085600,47,1,648
8343,20300000085635,14,1,510
8344,20300000085657,30,1,510
8345,20300000085738,13,1,510
8346,20300000086008,53,1,648
8347,20300000086525,7,1,510
8348,20400000001316,9,2,12
8349,20400000004063,14,2,654
8350,20400000005121,1,1,6
8351,20400000007324,9,3,42
8352,20400000015591,19,1,510
8353,20400000022497,4,19,1166
8354,20400000049427,0,52,1680
8355,20400000059086,16,1,510
8356,20400000059163,5,1,510
8357,20500000000087,3,3,522
8358,20500000000875,19,1,510
8359,20500000001029,0,2,12
8360,20500000012873,33,2,36
8361,20500000016978,0,4,140
8362,20500000025385,3,1,6
8363,20500000078103,48,1,648
8364,20500000078112,56,1,648
8365,20500000078125,48,1,648
8366,20500000078142,54,1,648
8367,20500000078176,48,1,648
8368,20500000078182,48,1,648
8369,20500000078189,51,1,648
8370,20500000078325,17,1,510
8371,20500000078336,19,1,510
8372,20500000078380,25,1,510
8373,20500000078400,25,1,510
8374,20500000078403,19,1,510
8375,20500000078412,16,1,510
8376,20500000078435,16,1,510
8377,20500000078463,16,1,510
8378,20500000078466,34,1,510
8379,20500000078498,34,1,510
8380,20500000078511,34,1,510
8381,20500000079544,19,1,510
8382,20500000079562,19,1,510
8383,20500000079594,18,1,510
8384,20500000079598,19,1,510
8385,20500000080011,19,1,510
8386,20500000080022,11,1,510
8387,20500000080025,11,1,510
8388,20500000086007,54,1,648
8389,20600000021206,4,3,42
8390,20600000021382,47,1,6
8391,20700000001144,0,2,110
8392,20700000016959,52,1,6
8393,20700000017302,0,1,510
8394,20700000025632,0,1,510
8395,20700000028311,4,1,6
8396,20700000056478,2,1,510
8397,20800000001007,40,2,976
8398,20800000008912,4,6,226
8399,20800000014843,58,1,6
8400,20800000041662,4,1,510
8401,20900000002072,52,1,6
8402,20900000013973,7,2,36
8403,20900000016017,57,1,6
8404,20900000020610,15,1,6
8405,21000000006071,11,1,6
8406,21100000007891,1,1,510
8407,21100000007935,16,1,6
8408,21100000010253,15,1,648
8409,21100000013708,25,2,516
8410,21100000016096,33,1,510
8411,21100000021614,1,4,164
8412,21100000059023,52,1,648
8413,21100000059040,53,1,648
8414,21100000059046,38,1,510
8415,21100000059195,49,1,648
8416,21100000059198,50,1,648
8417,21100000059287,57,1,648
8418,21100000063511,18,1,510
8419,21100000063522,18,1,510
8420,21100000064022,18,1,510
8421,21100000064166,18,1,510
8422,21100000079099,38,1,510
8423,21100000079101,38,1,510
8424,21100000079115,40,1,510
8425,21100000079184,37,1,510
8426,21100000079193,37,1,510
8427,21100000079202,37,1,510
8428,21100000079310,37,1,510
8429,21100000079327,37,1,510
8430,21100000079353,37,1,510
8431,21100000079355,37,1,510
8432,21100000080093,29,1,510
8433,21100000080112,29,1,510
8434,21100000080181,29,1,510
8435,21100000080183,29,1,510
8436,21100000080220,29,1,510
8437,21100000080250,19,1,510
8438,21100000080253,19,1,510
8439,21100000080509,42,1,648
8440,21100000080552,54,1,648
8441,21100000081541,19,1,510
8442,21100000081549,19,1,510
8443,21100000081551,19,1,510
8444,21100000082005,18,1,510
8445,21100000082055,17,1,510
8446,21100000082509,18,1,510
8447,21100000087023,12,1,510
8448,21100000087511,1,1,510
8449,21100000087512,1,1,510
8450,21100000088465,0,1,510
8451,21100000092124,33,1,510
8452,21100000092137,33,1,510
8453,21100000092170,33,1,510
8454,21100000092218,33,1,510
8455,21100000092222,33,1,510
8456,21100000093102,8,1,510
8457,21100000107011,26,1,6
8458,21100000109511,47,1,6
8459,21100000109585,42,1,6
8460,21100000112051,15,5,104
8461,21100000113028,2,1,6
8462,21200000003095,33,2,908
8463,21200000006285,40,2,36
8464,21200000006531,0,2,590
8465,21200000006647,18,1,6
8466,21200000007520,44,1,6
8467,21200000011434,25,6,108
8468,21200000015498,38,1,12
8469,21200000020158,60,1,30
8470,21200000034028,54,1,98
8471,21200000035607,11,1,6
8472,21200000039242,19,1,510
8473,21200000044945,34,1,510
8474,21300000008112,15,1,510
8475,21300000014956,7,1,5
8476,21300000021520,51,1,6
8477,21300000030803,0,48,536
8478,21300000063036,18,1,510
8479,21400000001007,44,1,12
8480,21400000005144,7,1,5
8481,21400000023614,40,1,6
8482,21400000028955,22,2,12
8483,21400000061518,5,2,128
8484,21400000070512,12,1,510
8485,21400000070528,8,1,510
8486,21400000070559,4,1,510
8487,21400000070578,4,1,510
8488,21400000075087,17,1,510
8489,21400000078102,19,1,260
8490,21500000061215,17,14,218
8491,21600000007382,18,4,444
8492,21600000007483,39,1,510
8493,21600000009641,17,1,510
8494,21600000017926,5,2,12
8495,21600000020478,14,4,48
8496,21600000021756,4,4,547
8497,21600000022171,34,1,510
8498,21600000037060,8,1,12
8499,21600000040813,27,1,5
8500,21600000046441,11,4,215
8501,21600000053355,52,1,98
8502,21600000057455,2,26,2700
8503,21600000058183,12,1,648
8504,21600000062277,11,1,5
8505,21600000064975,0,2,516
8506,21600000099468,0,1,510
8507,21700000023026,19,1,510
8508,21700000047586,17,1,6
8509,21700000050059,16,1,510
8510,21700000050552,17,1,510
8511,21700000050678,17,1,510
8512,21700000050725,17,1,510
8513,21800000007815,3,1,6
8514,21800000009772,8,4,202
8515,21800000010065,2,1,260
8516,21800000026528,5,1,30
8517,21800000039060,0,1,510
8518,21900000006478,0,1,6
8519,21900000008004,29,2,12
8520,21900000042061,8,1,510
8521,21900000042068,12,1,510
8522,21900000042113,17,1,510
8523,21900000042150,1,1,510
8524,21900000042159,8,1,510
8525,21900000068030,4,3,37
8526,21900000072528,0,1,510
8527,21900000073542,0,1,510
8528,21900000074694,19,1,510
8529,21900000074812,10,1,510
8530,21900000074815,13,1,510
8531,21900000085020,6,1,6
8532,22000000012149,0,1,648
8533,24000000005292,18,1,6
8534,24000000014298,16,3,18
8535,24000000019903,42,1,6
8536,24000000022291,1,2,36
8537,24000000026963,5,2,36
8538,24000000039438,44,10,574
8539,24000000047841,10,3,18
8540,24000000087071,60,1,6
8541,24000000095183,45,1,6
8542,24000000098879,0,2,36
8543,24000000102706,5,3,42
8544,24000000107524,0,56,520
8545,24000000120517,0,2,36
8546,24000000123032,59,13,3472
8547,24000000125563,34,1,6
8548,24000000125564,32,11,6808
8549,24000000126506,24,6,128
8550,24000000126621,11,6,1308
8551,24000000127098,16,4,654
8552,24000000127111,15,6,1308
8553,24000000127184,12,1,6
8554,24000000127593,8,6,1308
8555,24000000127657,6,6,1308
8556,24000000127678,1,6,1308
8557,24000000128049,0,6,1308
8558,24000000128092,0,6,1308
8559,24100000006646,13,1,6
8560,24100000027508,26,5,102
8561,24200000018031,35,15,176
8562,24200000019690,3,22,3580
8563,24300000006246,0,67,7022
8564,24300000018190,30,1,6
8565,24400000014815,26,1,6
8566,24400000044314,25,1,6
8567,24400000059300,4,7,90
8568,24400000086112,0,19,4804
8569,24400000107421,4,9,516
8570,24500000048098,60,1,6
8571,24800000002047,2,1,6
8572,24800000047345,16,1,6
8573,24800000061828,47,1,6
8574,24800000084924,57,3,66
8575,24800000091078,58,1,30
8576,25000000013368,31,2,128
8577,25200000004020,1,3,42
8578,25300000000361,33,1,6
8579,25300000001437,18,3,364
8580,25300000007004,34,2,36
